transaccionId,cuentaId,monto,fecha,autorizado
TX-01612,CU-0112,10156.27,2024-02-01,true
TX-01613,CU-0113,12753.26,2023-03-30,true
TX-01614,CU-0114,41262.09,2024-08-25,true
TX-01615,CU-0115,16509.23,2024-09-06,true
TX-01616,CU-0116,12477.82,2024-07-24,false
TX-01617,CU-0117,6711.97,2023-11-01,true
TX-01618,CU-0118,5732.83,2023-07-17,false
TX-01619,CU-0119,39093.96,2024-03-04,false
TX-01620,CU-0120,11145.36,2024-11-14,false
TX-01621,CU-0121,38084.51,2023-12-16,true
TX-01622,CU-0122,31698.42,2024-06-06,true
TX-01623,CU-0123,31012.54,2023-12-04,true
TX-01624,CU-0124,34295.1,2024-08-15,true
TX-01625,CU-0125,43281.58,2024-01-02,true
TX-01626,CU-0126,47243.88,2024-11-01,true
TX-01627,CU-0127,13635.25,2023-09-03,true
TX-01628,CU-0128,22542.68,2023-12-28,false
TX-01629,CU-0129,1242.38,2024-08-19,true
TX-01630,CU-0130,15902.82,2023-10-04,false
TX-01631,CU-0131,30768.38,2023-09-23,false
TX-01632,CU-0132,21221.32,2024-06-21,false
TX-01633,CU-0133,31094.4,2024-07-06,true
TX-01634,CU-0134,8713.21,2023-06-19,true
TX-01635,CU-0135,27498.04,2023-07-18,true
TX-01636,CU-0136,41946.43,2024-02-18,true
TX-01637,CU-0137,11735.0,2024-06-24,true
TX-01638,CU-0138,31994.0,2023-08-09,true
TX-01639,CU-0139,21263.85,2023-05-04,true
TX-01640,CU-0140,36221.78,2024-06-19,true
TX-01641,CU-0141,46786.26,2023-03-19,true
TX-01642,CU-0142,31503.51,2023-05-09,true
TX-01643,CU-0143,22003.61,2024-12-04,true
TX-01644,CU-0144,13390.83,2024-11-12,false
TX-01645,CU-0145,26843.47,2024-12-09,true
TX-01646,CU-0146,2767.49,2023-01-27,false
TX-01647,CU-0147,38867.96,2023-09-02,true
TX-01648,CU-0148,41616.94,2023-04-09,true
TX-01649,CU-0149,42876.15,2023-03-09,false
TX-01650,CU-0150,39111.57,2023-01-02,true
TX-01651,CU-0151,21377.63,2024-11-14,true
TX-01652,CU-0152,15642.57,2024-07-20,true
TX-01653,CU-0153,16126.47,2023-01-09,false
TX-01654,CU-0154,4436.41,2023-04-13,true
TX-01655,CU-0155,38465.62,2024-09-02,true
TX-01656,CU-0156,42455.25,2024-04-04,true
TX-01657,CU-0157,18025.17,2024-06-29,true
TX-01658,CU-0158,2065.23,2023-09-30,true
TX-01659,CU-0159,40232.36,2023-07-17,true
TX-01660,CU-0160,40178.11,2023-08-24,true
TX-01661,CU-0161,15601.96,2023-11-13,true
TX-01662,CU-0162,20196.23,2023-07-18,false
TX-01663,CU-0163,6989.44,2023-01-28,false
TX-01664,CU-0164,7349.61,2024-09-16,true
TX-01665,CU-0165,22350.46,2023-08-06,true
TX-01666,CU-0166,24170.9,2023-06-23,true
TX-01667,CU-0167,6728.16,2023-05-02,true
TX-01668,CU-0168,29606.35,2024-06-01,true
TX-01669,CU-0169,18460.36,2023-01-03,false
TX-01670,CU-0170,49213.19,2023-03-22,true
TX-01671,CU-0171,1731.51,2023-09-01,true
TX-01672,CU-0172,49147.78,2023-10-04,true
TX-01673,CU-0173,41007.19,2023-10-08,true
TX-01674,CU-0174,13106.88,2023-07-10,true
TX-01675,CU-0175,28720.09,2024-09-26,true
TX-01676,CU-0176,23704.07,2023-04-21,true
TX-01677,CU-0177,43215.55,2023-08-29,false
TX-01678,CU-0178,47713.62,2024-08-05,true
TX-01679,CU-0179,31727.6,2024-02-12,false
TX-01680,CU-0180,41226.68,2023-01-14,false
TX-01681,CU-0181,20823.49,2024-10-01,true
TX-01682,CU-0182,42233.08,2023-07-20,true
TX-01683,CU-0183,159.1,2024-08-20,true
TX-01684,CU-0184,40206.68,2023-01-30,true
TX-01685,CU-0185,37253.49,2023-11-12,false
TX-01686,CU-0186,48311.9,2024-07-06,true
TX-01687,CU-0187,13243.78,2023-10-10,false
TX-01688,CU-0188,20232.06,2023-08-04,true
TX-01689,CU-0189,44632.74,2024-11-19,true
TX-01690,CU-0190,18486.56,2024-08-03,true
TX-01691,CU-0191,34683.67,2024-02-14,true
TX-01692,CU-0192,3634.54,2024-06-03,true
TX-01693,CU-0193,43767.3,2023-02-13,true
TX-01694,CU-0194,710.36,2024-06-11,true
TX-01695,CU-0195,38685.43,2024-07-06,true
TX-01696,CU-0196,35755.57,2024-07-11,true
TX-01697,CU-0197,10315.45,2023-03-26,true
TX-01698,CU-0198,28347.91,2024-12-05,false
TX-01699,CU-0199,12607.93,2024-04-14,true
TX-01700,CU-0200,36143.08,2023-12-24,false
TX-01701,CU-0201,2874.12,2023-03-15,false
TX-01702,CU-0202,24718.39,2023-02-04,true
TX-01703,CU-0203,36410.51,2023-04-22,true
TX-01704,CU-0204,46262.81,2023-01-09,true
TX-01705,CU-0205,15923.14,2023-09-12,true
TX-01706,CU-0206,3925.08,2023-10-03,true
TX-01707,CU-0207,22278.04,2023-03-06,true
TX-01708,CU-0208,16673.01,2024-08-25,true
TX-01709,CU-0209,4820.93,2023-11-12,false
TX-01710,CU-0210,20317.09,2023-12-18,true
TX-01711,CU-0211,6594.42,2024-02-02,false
TX-01712,CU-0212,25818.08,2024-12-20,false
TX-01713,CU-0213,35483.29,2023-08-13,true
TX-01714,CU-0214,41281.32,2023-12-12,true
TX-01715,CU-0215,11077.66,2024-10-24,true
TX-01716,CU-0216,14678.63,2023-11-11,true
TX-01717,CU-0217,37500.85,2023-09-28,true
TX-01718,CU-0218,33699.66,2024-08-08,true
TX-01719,CU-0219,380.34,2023-10-04,true
TX-01720,CU-0220,7628.7,2024-04-01,true
TX-01721,CU-0221,9259.4,2023-10-21,true
TX-01722,CU-0222,3987.59,2023-12-25,false
TX-01723,CU-0223,16985.2,2023-04-04,true
TX-01724,CU-0224,31138.97,2023-09-20,true
TX-01725,CU-0225,9920.45,2024-07-18,true
TX-01726,CU-0226,33503.17,2024-08-03,false
TX-01727,CU-0227,3812.76,2024-04-14,true
TX-01728,CU-0228,32396.49,2023-09-27,true
TX-01729,CU-0229,37677.89,2023-09-08,true
TX-01730,CU-0230,36086.11,2023-08-21,false
TX-01731,CU-0231,10988.08,2023-01-16,false
TX-01732,CU-0232,41643.57,2023-07-09,true
TX-01733,CU-0233,33897.65,2024-11-24,true
TX-01734,CU-0234,36951.87,2024-05-04,true
TX-01735,CU-0235,2663.17,2023-11-10,false
TX-01736,CU-0236,29189.47,2024-06-14,true
TX-01737,CU-0237,32401.81,2023-11-10,true
TX-01738,CU-0238,21728.75,2023-10-24,true
TX-01739,CU-0239,20149.88,2023-08-11,true
TX-01740,CU-0240,5667.99,2023-04-19,true
TX-01741,CU-0241,47440.95,2023-12-31,true
TX-01742,CU-0242,44219.12,2024-05-10,true
TX-01743,CU-0243,47811.53,2024-01-14,true
TX-01744,CU-0244,38200.26,2023-03-29,true
TX-01745,CU-0245,21574.72,2024-02-20,true
TX-01746,CU-0246,33913.64,2024-02-28,false
TX-01747,CU-0247,49800.65,2024-08-16,true
TX-01748,CU-0248,24709.46,2024-04-09,false
TX-01749,CU-0249,5880.46,2024-10-24,true
TX-01750,CU-0250,15078.22,2023-08-04,true
TX-01751,CU-0251,39851.59,2024-07-04,true
TX-01752,CU-0252,22304.54,2023-10-15,true
TX-01753,CU-0253,33506.11,2024-01-01,true
TX-01754,CU-0254,26435.59,2024-10-09,true
TX-01755,CU-0255,38695.58,2024-09-08,true
TX-01756,CU-0256,30375.53,2023-07-29,true
TX-01757,CU-0257,26941.26,2024-02-11,false
TX-01758,CU-0258,3810.3,2023-03-11,true
TX-01759,CU-0259,41183.23,2024-04-19,true
TX-01760,CU-0260,14591.29,2024-12-18,true
TX-01761,CU-0261,31704.15,2023-04-15,true
TX-01762,CU-0262,16361.33,2023-10-19,true
TX-01763,CU-0263,38376.36,2024-10-10,false
TX-01764,CU-0264,23019.51,2023-03-04,true
TX-01765,CU-0265,31998.58,2023-12-12,true
TX-01766,CU-0266,9800.03,2023-09-26,false
TX-01767,CU-0267,8778.73,2024-10-15,true
TX-01768,CU-0268,6367.63,2023-02-23,true
TX-01769,CU-0269,42564.92,2023-04-18,false
TX-01770,CU-0270,16042.65,2024-10-27,true
TX-01771,CU-0271,21893.93,2023-06-08,false
TX-01772,CU-0272,6367.94,2023-10-09,false
TX-01773,CU-0273,2107.73,2023-06-15,true
TX-01774,CU-0274,13936.9,2024-04-17,true
TX-01775,CU-0275,8520.33,2023-02-04,true
TX-01776,CU-0276,28651.72,2024-02-04,false
TX-01777,CU-0277,18730.42,2023-01-02,true
TX-01778,CU-0278,45520.92,2023-04-27,true
TX-01779,CU-0279,13633.8,2023-12-26,false
TX-01780,CU-0280,5183.14,2023-01-28,true
TX-01781,CU-0281,24588.83,2023-02-04,true
TX-01782,CU-0282,41826.99,2023-05-03,true
TX-01783,CU-0283,23644.1,2023-07-03,true
TX-01784,CU-0284,17688.74,2023-03-24,true
TX-01785,CU-0285,1649.98,2023-02-17,true
TX-01786,CU-0286,22876.08,2023-06-19,true
TX-01787,CU-0287,45627.62,2024-08-03,true
TX-01788,CU-0288,27041.45,2024-02-12,true
TX-01789,CU-0289,43324.25,2024-04-06,false
TX-01790,CU-0290,5913.04,2023-03-07,false
TX-01791,CU-0291,46713.17,2023-06-04,true
TX-01792,CU-0292,10526.6,2024-05-20,true
TX-01793,CU-0293,19882.67,2023-09-05,true
TX-01794,CU-0294,27448.93,2024-02-24,true
TX-01795,CU-0295,5250.46,2024-01-11,false
TX-01796,CU-0296,9827.42,2024-08-25,true
TX-01797,CU-0297,19049.97,2024-01-30,true
TX-01798,CU-0298,2532.32,2024-09-17,true
TX-01799,CU-0299,37414.06,2023-09-29,true
TX-01800,CU-0300,33015.14,2024-04-14,false
TX-01801,CU-0301,20683.54,2023-06-22,true
TX-01802,CU-0302,33380.73,2023-11-30,false
TX-01803,CU-0303,43617.5,2023-03-29,true
TX-01804,CU-0304,36605.12,2023-06-30,false
TX-01805,CU-0305,3856.05,2024-05-18,true
TX-01806,CU-0306,8576.55,2024-04-10,true
TX-01807,CU-0307,47207.22,2023-05-30,true
TX-01808,CU-0308,27318.59,2023-03-14,true
TX-01809,CU-0309,4341.07,2024-02-19,false
TX-01810,CU-0310,42034.21,2024-06-16,true
TX-01811,CU-0311,29269.49,2023-08-10,true
TX-01812,CU-0312,40683.96,2023-07-19,true
TX-01813,CU-0313,41661.85,2024-08-13,true
TX-01814,CU-0314,32226.03,2023-01-25,true
TX-01815,CU-0315,16801.72,2023-02-22,true
TX-01816,CU-0316,685.89,2023-07-26,false
TX-01817,CU-0317,7777.87,2023-02-06,true
TX-01818,CU-0318,7109.22,2023-04-25,true
TX-01819,CU-0319,41393.38,2023-08-22,true
TX-01820,CU-0320,13923.29,2024-08-07,true
TX-01821,CU-0321,43801.05,2024-09-17,true
TX-01822,CU-0322,10721.17,2023-11-13,false
TX-01823,CU-0323,39101.2,2024-09-23,true
TX-01824,CU-0324,33243.02,2023-01-27,true
TX-01825,CU-0325,26717.65,2023-03-05,false
TX-01826,CU-0326,8857.98,2023-05-31,true
TX-01827,CU-0327,24200.36,2024-09-08,true
TX-01828,CU-0328,35189.84,2024-12-24,true
TX-01829,CU-0329,49833.5,2023-09-01,false
TX-01830,CU-0330,43255.87,2023-07-12,false
TX-01831,CU-0331,18080.96,2023-03-29,true
TX-01832,CU-0332,220.68,2024-02-13,true
TX-01833,CU-0333,11244.65,2024-08-18,false
TX-01834,CU-0334,16192.12,2023-06-02,false
TX-01835,CU-0335,3294.2,2024-11-27,true
TX-01836,CU-0336,200.9,2023-06-08,true
TX-01837,CU-0337,13161.82,2024-02-14,true
TX-01838,CU-0338,21637.23,2024-12-12,false
TX-01839,CU-0339,22911.75,2024-03-06,true
TX-01840,CU-0340,3770.64,2024-09-03,true
TX-01841,CU-0341,37034.59,2023-05-22,true
TX-01842,CU-0342,28671.83,2023-12-22,false
TX-01843,CU-0343,13453.57,2024-11-27,true
TX-01844,CU-0344,7775.07,2023-07-22,true
TX-01845,CU-0345,45035.11,2023-06-01,true
TX-01846,CU-0346,48353.46,2023-04-21,false
TX-01847,CU-0347,4641.29,2024-11-29,false
TX-01848,CU-0348,22690.53,2023-04-14,true
TX-01849,CU-0349,11828.16,2024-07-26,true
TX-01850,CU-0350,23703.02,2023-01-25,true
TX-01851,CU-0351,48263.73,2023-11-22,true
TX-01852,CU-0352,3281.27,2024-03-26,false
TX-01853,CU-0353,11519.37,2023-07-20,true
TX-01854,CU-0354,17932.44,2023-09-24,true
TX-01855,CU-0355,16189.1,2023-04-21,true
TX-01856,CU-0356,33705.39,2023-02-03,true
TX-01857,CU-0357,12742.81,2024-07-18,true
TX-01858,CU-0358,23048.47,2024-11-21,false
TX-01859,CU-0359,33193.88,2024-06-10,false
TX-01860,CU-0360,29850.13,2023-07-20,true
TX-01861,CU-0361,4999.66,2023-08-11,true
TX-01862,CU-0362,23302.63,2023-10-25,true
TX-01863,CU-0363,15942.68,2023-09-04,true
TX-01864,CU-0364,23486.31,2023-05-11,true
TX-01865,CU-0365,37647.03,2024-01-19,true
TX-01866,CU-0366,40766.94,2024-09-01,true
TX-01867,CU-0367,38482.97,2023-05-24,true
TX-01868,CU-0368,13649.88,2024-07-21,true
TX-01869,CU-0369,32246.66,2024-03-30,true
TX-01870,CU-0370,34515.55,2024-05-18,true
TX-01871,CU-0371,41035.13,2024-10-15,false
TX-01872,CU-0372,16316.94,2023-01-02,false
TX-01873,CU-0373,11706.24,2023-10-06,true
TX-01874,CU-0374,23843.56,2023-10-16,false
TX-01875,CU-0375,14720.69,2023-09-22,false
TX-01876,CU-0376,20440.19,2023-02-27,true
TX-01877,CU-0377,37789.2,2023-07-10,true
TX-01878,CU-0378,24314.74,2023-08-10,true
TX-01879,CU-0379,34967.01,2024-11-18,true
TX-01880,CU-0380,44103.28,2024-04-22,true
TX-01881,CU-0381,40044.21,2024-08-12,true
TX-01882,CU-0382,24392.04,2024-02-21,true
TX-01883,CU-0383,3850.59,2023-04-29,true
TX-01884,CU-0384,17131.2,2023-12-07,true
TX-01885,CU-0385,21255.31,2024-08-04,true
TX-01886,CU-0386,13190.83,2024-02-27,true
TX-01887,CU-0387,7531.95,2023-12-08,true
TX-01888,CU-0388,35043.4,2024-09-23,true
TX-01889,CU-0389,5944.47,2023-06-12,true
TX-01890,CU-0390,20074.98,2024-02-03,true
TX-01891,CU-0391,13092.46,2023-11-13,true
TX-01892,CU-0392,34539.5,2023-01-21,true
TX-01893,CU-0393,46696.67,2023-08-26,false
TX-01894,CU-0394,40598.33,2024-05-15,false
TX-01895,CU-0395,32782.98,2023-04-11,true
TX-01896,CU-0396,14031.71,2024-02-22,true
TX-01897,CU-0397,2503.09,2023-06-06,true
TX-01898,CU-0398,4411.16,2024-12-17,true
TX-01899,CU-0399,17801.26,2023-03-07,true
TX-01900,CU-0400,41450.13,2024-04-01,true
TX-01901,CU-0401,16106.86,2023-09-04,true
TX-01902,CU-0402,30663.73,2024-05-21,true
TX-01903,CU-0403,14184.82,2024-01-27,true
TX-01904,CU-0404,27909.56,2023-11-11,false
TX-01905,CU-0405,10366.75,2023-10-25,true
TX-01906,CU-0406,10430.6,2023-05-01,true
TX-01907,CU-0407,42886.43,2023-09-27,true
TX-01908,CU-0408,43722.54,2023-10-25,true
TX-01909,CU-0409,44206.4,2023-07-19,false
TX-01910,CU-0410,41714.28,2024-04-09,false
TX-01911,CU-0411,42533.88,2023-06-13,false
TX-01912,CU-0412,9425.61,2023-06-18,true
TX-01913,CU-0413,49570.17,2024-11-12,true
TX-01914,CU-0414,40123.09,2023-03-04,true
TX-01915,CU-0415,44367.28,2024-08-14,false
TX-01916,CU-0416,39655.85,2024-04-05,false
TX-01917,CU-0417,15487.35,2024-11-06,true
TX-01918,CU-0418,14606.13,2024-04-07,true
TX-01919,CU-0419,35073.35,2023-06-16,true
TX-01920,CU-0420,35122.48,2024-09-29,true
TX-01921,CU-0421,3774.4,2023-11-25,true
TX-01922,CU-0422,9570.44,2024-11-22,true
TX-01923,CU-0423,12084.06,2023-12-15,true
TX-01924,CU-0424,11016.74,2024-06-16,true
TX-01925,CU-0425,47402.32,2023-10-30,false
TX-01926,CU-0426,19466.29,2024-06-17,false
TX-01927,CU-0427,27396.62,2023-12-06,true
TX-01928,CU-0428,34971.56,2024-12-10,true
TX-01929,CU-0429,27532.91,2023-11-14,true
TX-01930,CU-0430,18328.23,2024-12-08,true
TX-01931,CU-0431,6742.03,2023-04-16,true
TX-01932,CU-0432,2742.02,2023-12-19,true
TX-01933,CU-0433,28712.8,2023-01-27,false
TX-01934,CU-0434,36158.04,2023-08-24,true
TX-01935,CU-0435,49363.48,2024-09-03,true
TX-01936,CU-0436,49677.75,2023-04-28,true
TX-01937,CU-0437,38134.02,2024-03-12,true
TX-01938,CU-0438,7926.46,2023-04-16,true
TX-01939,CU-0439,30561.76,2023-05-01,true
TX-01940,CU-0440,42665.49,2023-08-08,true
TX-01941,CU-0441,8862.42,2024-09-29,false
TX-01942,CU-0442,3205.95,2023-06-25,false
TX-01943,CU-0443,44810.01,2024-08-03,false
TX-01944,CU-0444,18230.33,2023-08-02,true
TX-01945,CU-0445,45356.36,2023-06-29,false
TX-01946,CU-0446,27174.44,2023-11-16,false
TX-01947,CU-0447,16169.68,2024-05-23,true
TX-01948,CU-0448,43079.91,2023-02-23,true
TX-01949,CU-0449,46169.82,2023-12-12,true
TX-01950,CU-0450,30816.09,2023-12-06,true
TX-01951,CU-0451,13124.4,2024-09-17,true
TX-01952,CU-0452,39260.03,2023-11-03,true
TX-01953,CU-0453,25365.83,2023-07-07,false
TX-01954,CU-0454,7119.55,2024-04-20,true
TX-01955,CU-0455,9033.96,2023-06-28,true
TX-01956,CU-0456,40852.63,2023-10-16,true
TX-01957,CU-0457,18907.88,2023-11-28,false
TX-01958,CU-0458,23207.14,2024-08-27,false
TX-01959,CU-0459,33649.54,2023-12-03,true
TX-01960,CU-0460,11187.97,2024-10-09,true
TX-01961,CU-0461,30459.18,2024-09-09,true
TX-01962,CU-0462,47199.96,2024-10-22,true
TX-01963,CU-0463,23679.32,2024-11-26,true
TX-01964,CU-0464,2217.65,2024-07-15,false
TX-01965,CU-0465,38309.66,2023-05-06,false
TX-01966,CU-0466,42532.02,2024-08-01,true
TX-01967,CU-0467,33475.85,2023-10-16,false
TX-01968,CU-0468,42481.52,2024-09-25,true
TX-01969,CU-0469,24542.68,2024-06-16,true
TX-01970,CU-0470,4459.71,2023-11-03,true
TX-01971,CU-0471,9356.49,2024-10-04,false
TX-01972,CU-0472,41659.64,2024-07-14,true
TX-01973,CU-0473,5980.34,2023-05-04,true
TX-01974,CU-0474,37958.93,2023-01-03,true
TX-01975,CU-0475,32871.85,2023-01-31,false
TX-01976,CU-0476,13786.98,2023-08-05,true
TX-01977,CU-0477,39411.09,2024-07-23,true
TX-01978,CU-0478,41490.26,2024-07-05,true
TX-01979,CU-0479,20467.29,2024-09-26,true
TX-01980,CU-0480,19439.28,2024-11-19,true
TX-01981,CU-0481,42547.5,2024-10-22,true
TX-01982,CU-0482,35584.93,2023-12-29,true
TX-01983,CU-0483,18278.33,2024-08-23,true
TX-01984,CU-0484,10282.69,2023-09-25,true
TX-01985,CU-0485,10233.83,2024-01-03,true
TX-01986,CU-0486,34638.55,2023-09-06,true
TX-01987,CU-0487,43536.66,2023-04-26,false
TX-01988,CU-0488,36045.69,2023-08-28,true
TX-01989,CU-0489,10109.82,2023-09-30,true
TX-01990,CU-0490,33461.53,2023-04-11,true
TX-01991,CU-0491,12007.06,2024-06-06,true
TX-01992,CU-0492,3438.91,2024-11-22,true
TX-01993,CU-0493,9060.66,2023-02-25,true
TX-01994,CU-0494,5619.65,2024-05-17,true
TX-01995,CU-0495,17669.35,2023-04-25,true
TX-01996,CU-0496,43519.79,2024-09-29,false
TX-01997,CU-0497,14739.86,2023-05-17,true
TX-01998,CU-0498,40037.88,2024-10-31,true
TX-01999,CU-0499,24726.27,2024-11-23,false
TX-02000,CU-0500,36945.58,2024-04-29,true
TX-02001,CU-0501,11169.32,2023-09-09,true
TX-02002,CU-0502,8172.98,2023-06-16,true
TX-02003,CU-0503,24330.54,2024-03-04,false
TX-02004,CU-0504,19274.91,2024-04-07,true
TX-02005,CU-0505,6853.81,2023-04-19,true
TX-02006,CU-0506,14231.07,2024-10-13,true
TX-02007,CU-0507,5822.41,2024-12-13,true
TX-02008,CU-0508,11998.68,2023-09-20,true
TX-02009,CU-0509,1362.65,2023-05-16,true
TX-02010,CU-0510,25441.63,2024-08-22,false
TX-02011,CU-0511,36766.97,2024-03-25,true
TX-02012,CU-0512,44965.04,2023-02-26,true
TX-02013,CU-0513,33947.6,2024-04-03,false
TX-02014,CU-0514,104.75,2023-09-27,true
TX-02015,CU-0515,12937.19,2024-03-06,true
TX-02016,CU-0516,39912.66,2023-11-22,true
TX-02017,CU-0517,26711.73,2024-02-08,true
TX-02018,CU-0518,11474.58,2023-01-26,false
TX-02019,CU-0519,7771.22,2023-09-01,true
TX-02020,CU-0520,30472.12,2024-05-26,true
TX-02021,CU-0521,24249.84,2023-05-16,true
TX-02022,CU-0522,41794.17,2023-06-17,true
TX-02023,CU-0523,10186.09,2024-06-23,false
TX-02024,CU-0524,23745.59,2023-07-04,false
TX-02025,CU-0525,14883.13,2023-03-12,false
TX-02026,CU-0526,47148.85,2023-02-23,true
TX-02027,CU-0527,27856.73,2024-10-04,true
TX-02028,CU-0528,47802.58,2023-06-13,false
TX-02029,CU-0529,48383.46,2024-04-16,true
TX-02030,CU-0530,47209.91,2023-06-12,false
TX-02031,CU-0531,36365.76,2024-07-24,true
TX-02032,CU-0532,48662.21,2024-11-15,true
TX-02033,CU-0533,13520.73,2024-07-28,false
TX-02034,CU-0534,113.47,2023-09-19,true
TX-02035,CU-0535,9411.83,2023-11-13,true
TX-02036,CU-0536,4948.56,2024-09-02,true
TX-02037,CU-0537,47172.66,2023-07-09,true
TX-02038,CU-0538,30649.31,2023-03-24,false
TX-02039,CU-0539,11085.29,2023-10-28,true
TX-02040,CU-0540,15296.01,2024-05-06,true
TX-02041,CU-0541,44780.94,2023-03-27,true
TX-02042,CU-0542,47122.28,2024-03-18,true
TX-02043,CU-0543,28449.39,2024-05-30,true
TX-02044,CU-0544,14551.04,2024-09-30,true
TX-02045,CU-0545,31429.17,2023-03-20,true
TX-02046,CU-0546,23180.97,2024-06-02,true
TX-02047,CU-0547,46561.83,2024-07-01,true
TX-02048,CU-0548,23343.86,2024-02-04,true
TX-02049,CU-0549,16981.85,2024-04-27,true
TX-02050,CU-0550,19302.92,2024-02-25,false
TX-02051,CU-0551,29283.47,2024-05-01,true
TX-02052,CU-0552,40853.96,2023-04-04,true
TX-02053,CU-0553,3735.84,2024-02-02,true
TX-02054,CU-0554,29616.22,2023-03-21,false
TX-02055,CU-0555,16516.86,2023-04-26,true
TX-02056,CU-0556,43525.89,2023-03-30,true
TX-02057,CU-0557,18152.81,2024-01-28,true
TX-02058,CU-0558,17528.14,2023-06-06,true
TX-02059,CU-0559,47686.5,2024-12-21,true
TX-02060,CU-0560,30099.5,2023-11-01,true
TX-02061,CU-0561,19250.02,2023-08-19,false
TX-02062,CU-0562,7968.77,2023-09-19,true
TX-02063,CU-0563,20473.1,2024-12-15,false
TX-02064,CU-0564,603.26,2023-12-31,true
TX-02065,CU-0565,36205.82,2023-06-24,false
TX-02066,CU-0566,48504.78,2023-05-31,true
TX-02067,CU-0567,13597.98,2024-05-08,true
TX-02068,CU-0568,42525.17,2024-06-07,true
TX-02069,CU-0569,6151.84,2024-01-25,true
TX-02070,CU-0570,18532.36,2023-04-05,false
TX-02071,CU-0571,251.49,2023-12-22,true
TX-02072,CU-0572,48786.72,2023-03-04,true
TX-02073,CU-0573,40231.79,2023-09-04,false
TX-02074,CU-0574,47369.44,2023-08-18,false
TX-02075,CU-0575,18659.12,2024-09-19,true
TX-02076,CU-0576,6657.96,2023-10-27,false
TX-02077,CU-0577,38435.11,2023-11-07,true
TX-02078,CU-0578,20185.28,2023-09-19,true
TX-02079,CU-0579,3095.92,2024-12-10,false
TX-02080,CU-0580,46321.12,2023-11-22,true
TX-02081,CU-0581,27171.25,2024-02-18,true
TX-02082,CU-0582,18662.89,2023-04-21,true
TX-02083,CU-0583,20642.28,2023-03-14,false
TX-02084,CU-0584,16816.82,2023-08-10,true
TX-02085,CU-0585,7353.3,2024-09-29,true
TX-02086,CU-0586,15915.22,2024-07-26,false
TX-02087,CU-0587,40734.3,2023-02-12,true
TX-02088,CU-0588,31564.09,2023-03-08,true
TX-02089,CU-0589,47890.09,2023-06-11,true
TX-02090,CU-0590,21374.16,2023-12-02,true
TX-02091,CU-0591,35460.91,2024-06-20,true
TX-02092,CU-0592,3889.87,2023-07-14,true
TX-02093,CU-0593,30959.25,2023-04-14,false
TX-02094,CU-0594,27598.93,2024-05-02,false
TX-02095,CU-0595,40100.0,2023-05-27,true
TX-02096,CU-0596,46324.57,2023-03-28,true
TX-02097,CU-0597,14609.9,2023-01-02,true
TX-02098,CU-0598,6621.93,2024-10-06,true
TX-02099,CU-0599,444.19,2023-04-07,true
TX-02100,CU-0600,333.6,2023-03-05,false
TX-02101,CU-0601,6629.1,2023-04-30,true
TX-02102,CU-0602,2101.46,2023-04-09,true
TX-02103,CU-0603,45434.14,2024-01-23,true
TX-02104,CU-0604,39147.11,2024-04-19,true
TX-02105,CU-0605,41941.56,2023-04-23,false
TX-02106,CU-0606,41798.92,2024-07-26,true
TX-02107,CU-0607,12871.98,2023-05-19,true
TX-02108,CU-0608,19313.43,2024-03-19,false
TX-02109,CU-0609,43382.87,2023-06-09,true
TX-02110,CU-0610,15814.11,2023-02-06,false
TX-02111,CU-0611,4190.59,2024-06-14,false
TX-02112,CU-0612,26248.48,2023-12-06,false
TX-02113,CU-0613,49144.02,2023-06-24,true
TX-02114,CU-0614,10771.32,2024-01-19,true
TX-02115,CU-0615,25164.28,2024-05-24,true
TX-02116,CU-0616,20036.99,2024-12-07,true
TX-02117,CU-0617,20771.89,2024-03-11,true
TX-02118,CU-0618,8902.56,2024-05-15,true
TX-02119,CU-0619,2204.41,2023-11-03,false
TX-02120,CU-0620,20876.75,2024-04-04,true
TX-02121,CU-0621,31642.03,2024-12-27,true
TX-02122,CU-0622,29914.92,2024-10-14,false
TX-02123,CU-0623,41088.75,2024-09-01,true
TX-02124,CU-0624,25111.46,2023-09-29,false
TX-02125,CU-0625,47329.9,2023-09-09,true
TX-02126,CU-0626,8373.94,2024-05-29,true
TX-02127,CU-0627,45446.97,2024-04-20,true
TX-02128,CU-0628,38377.85,2024-03-12,false
TX-02129,CU-0629,14483.67,2024-05-26,false
TX-02130,CU-0630,34432.77,2023-12-17,false
TX-02131,CU-0631,1405.42,2024-10-20,true
TX-02132,CU-0632,37842.73,2024-07-30,true
TX-02133,CU-0633,49162.21,2023-08-09,true
TX-02134,CU-0634,12242.36,2023-12-24,true
TX-02135,CU-0635,29937.53,2024-03-01,false
TX-02136,CU-0636,45082.5,2023-06-02,true
TX-02137,CU-0637,46.2,2023-07-26,false
TX-02138,CU-0638,3908.65,2024-01-10,true
TX-02139,CU-0639,43833.65,2023-04-28,false
TX-02140,CU-0640,31839.05,2023-06-07,true
TX-02141,CU-0641,27445.2,2023-04-26,true
TX-02142,CU-0642,1962.23,2023-03-07,false
TX-02143,CU-0643,18462.5,2024-03-25,true
TX-02144,CU-0644,43588.95,2024-01-15,false
TX-02145,CU-0645,1531.07,2024-08-15,true
TX-02146,CU-0646,22976.91,2023-08-19,true
TX-02147,CU-0647,28297.34,2023-05-30,true
TX-02148,CU-0648,41712.31,2024-06-22,true
TX-02149,CU-0649,20864.9,2023-08-20,false
