transaccionId,dispositivoId,fecha,ipUsada,exitosa
TX-01443,DV-0243,2023-09-20,154.206.97.130,true
TX-01444,DV-0244,2024-02-20,173.23.145.67,false
TX-01445,DV-0245,2024-01-10,132.108.53.38,false
TX-01446,DV-0246,2023-10-02,37.94.222.186,true
TX-01447,DV-0247,2024-11-11,141.224.17.170,true
TX-01448,DV-0248,2024-01-15,11.124.183.118,true
TX-01449,DV-0249,2023-08-03,1.228.246.238,true
TX-01450,DV-0250,2023-02-14,128.160.108.120,true
TX-01451,DV-0251,2023-01-04,131.32.51.21,true
TX-01452,DV-0252,2023-10-23,93.13.236.27,true
TX-01453,DV-0253,2023-11-19,59.239.100.219,true
TX-01454,DV-0254,2024-06-12,202.102.63.133,true
TX-01455,DV-0255,2024-07-01,104.250.66.60,true
TX-01456,DV-0256,2023-10-24,151.181.187.119,true
TX-01457,DV-0257,2023-03-07,24.41.0.186,true
TX-01458,DV-0258,2023-04-14,84.71.248.62,false
TX-01459,DV-0259,2024-11-18,85.59.230.119,true
TX-01460,DV-0260,2023-06-07,32.210.133.40,false
TX-01461,DV-0261,2024-02-26,150.57.77.125,true
TX-01462,DV-0262,2023-12-04,15.77.225.48,true
TX-01463,DV-0263,2023-09-03,189.41.171.175,true
TX-01464,DV-0264,2023-07-15,21.128.219.66,true
TX-01465,DV-0265,2023-06-14,126.158.141.49,false
TX-01466,DV-0266,2023-08-27,77.110.226.231,true
TX-01467,DV-0267,2024-05-11,160.58.137.29,true
TX-01468,DV-0268,2024-05-14,129.179.35.148,true
TX-01469,DV-0269,2024-04-14,69.148.204.186,true
TX-01470,DV-0270,2023-07-13,175.237.199.2,true
TX-01471,DV-0271,2023-09-01,194.238.7.218,true
TX-01472,DV-0272,2023-12-09,102.148.14.252,true
TX-01473,DV-0273,2023-07-22,143.37.29.109,true
TX-01474,DV-0274,2024-08-08,112.227.28.103,true
TX-01475,DV-0275,2023-07-06,171.28.184.53,false
TX-01476,DV-0276,2023-06-20,176.9.50.162,false
TX-01477,DV-0277,2023-07-21,178.168.79.144,true
TX-01478,DV-0278,2023-08-11,112.207.4.160,true
TX-01479,DV-0279,2024-08-17,187.158.192.43,true
TX-01480,DV-0280,2023-10-12,190.18.81.24,false
TX-01481,DV-0281,2023-06-08,189.31.143.196,true
TX-01482,DV-0282,2024-10-22,124.246.137.165,true
TX-01483,DV-0283,2023-06-10,179.82.103.117,true
TX-01484,DV-0284,2023-10-13,181.202.177.200,true
TX-01485,DV-0285,2023-08-28,4.170.160.72,false
TX-01486,DV-0286,2023-03-23,213.39.115.211,true
TX-01487,DV-0287,2023-10-02,82.67.119.117,true
TX-01488,DV-0288,2023-07-09,28.50.250.155,true
TX-01489,DV-0289,2023-07-15,21.18.76.223,true
TX-01490,DV-0290,2024-09-09,58.89.83.88,true
TX-01491,DV-0291,2024-04-22,112.238.135.139,false
TX-01492,DV-0292,2023-09-13,207.185.231.201,true
TX-01493,DV-0293,2024-01-26,60.68.33.233,false
TX-01494,DV-0294,2023-05-14,74.24.158.9,true
TX-01495,DV-0295,2023-04-24,115.183.22.170,false
TX-01496,DV-0296,2023-07-02,50.35.97.130,false
TX-01497,DV-0297,2024-10-22,18.108.45.63,true
TX-01498,DV-0298,2024-02-16,47.13.196.132,false
TX-01499,DV-0299,2023-10-23,37.104.162.194,true
TX-01500,DV-0300,2023-10-05,125.181.165.224,false
TX-01501,DV-0301,2023-08-14,112.173.128.133,true
TX-01502,DV-0302,2023-06-02,108.220.125.143,true
TX-01503,DV-0303,2023-12-10,209.225.159.1,true
TX-01504,DV-0304,2024-01-09,186.171.50.224,true
TX-01505,DV-0305,2023-06-17,95.93.197.186,true
TX-01506,DV-0306,2024-04-19,71.54.0.41,true
TX-01507,DV-0307,2024-06-02,1.216.254.137,true
TX-01508,DV-0308,2023-02-10,31.234.30.119,true
TX-01509,DV-0309,2023-01-10,202.249.168.120,true
TX-01510,DV-0310,2024-06-05,6.163.119.133,true
TX-01511,DV-0311,2023-03-13,221.64.157.14,true
TX-01512,DV-0312,2023-10-28,26.167.72.238,true
TX-01513,DV-0313,2023-01-17,173.232.221.100,false
TX-01514,DV-0314,2023-03-02,38.88.214.253,true
TX-01515,DV-0315,2023-12-23,213.155.198.220,true
TX-01516,DV-0316,2024-04-11,137.122.239.221,true
TX-01517,DV-0317,2024-01-02,184.248.100.38,true
TX-01518,DV-0318,2023-03-15,15.168.31.144,true
TX-01519,DV-0319,2024-04-13,128.17.249.94,true
TX-01520,DV-0320,2023-04-18,195.33.252.99,true
TX-01521,DV-0321,2024-04-27,203.80.85.167,true
TX-01522,DV-0322,2023-04-25,17.168.110.196,true
TX-01523,DV-0323,2023-09-18,197.28.120.144,true
TX-01524,DV-0324,2024-12-16,100.253.59.10,true
TX-01525,DV-0325,2024-03-25,92.207.58.17,true
TX-01526,DV-0326,2023-07-01,181.52.39.165,true
TX-01527,DV-0327,2024-09-16,197.182.12.220,true
TX-01528,DV-0328,2023-04-12,183.92.17.240,true
TX-01529,DV-0329,2023-03-18,214.185.90.141,true
TX-01530,DV-0330,2024-09-01,13.143.133.78,false
TX-01531,DV-0331,2023-04-24,220.157.227.85,true
TX-01532,DV-0332,2023-11-10,97.38.52.172,true
TX-01533,DV-0333,2023-12-31,40.101.8.27,true
TX-01534,DV-0334,2024-03-12,62.100.205.160,true
TX-01535,DV-0335,2024-09-01,52.99.95.177,true
TX-01536,DV-0336,2023-02-08,2.235.94.66,false
TX-01537,DV-0337,2023-06-01,126.51.187.6,true
TX-01538,DV-0338,2024-09-24,165.76.27.145,true
TX-01539,DV-0339,2023-01-04,215.198.87.97,true
TX-01540,DV-0340,2023-08-17,76.9.165.254,true
TX-01541,DV-0341,2023-04-10,123.228.151.122,true
TX-01542,DV-0342,2023-09-12,217.88.220.3,true
TX-01543,DV-0343,2023-03-26,2.58.148.124,true
TX-01544,DV-0344,2023-05-24,104.89.60.44,true
TX-01545,DV-0345,2024-03-09,16.40.95.163,true
TX-01546,DV-0346,2024-11-20,98.117.185.197,false
TX-01547,DV-0347,2024-05-03,63.201.108.227,true
TX-01548,DV-0348,2024-03-03,121.49.12.89,true
TX-01549,DV-0349,2023-12-21,32.74.233.157,true
TX-01550,DV-0350,2023-12-15,137.251.145.149,true
TX-01551,DV-0351,2023-02-19,59.140.120.94,true
TX-01552,DV-0352,2023-07-11,180.185.161.47,true
TX-01553,DV-0353,2024-01-15,99.89.232.197,false
TX-01554,DV-0354,2023-10-22,65.81.138.210,true
TX-01555,DV-0355,2024-01-16,22.212.3.119,true
TX-01556,DV-0356,2024-03-26,5.25.95.113,true
TX-01557,DV-0357,2023-11-14,172.210.7.77,true
TX-01558,DV-0358,2023-01-15,41.63.79.75,true
TX-01559,DV-0359,2024-12-13,29.33.145.1,true
TX-01560,DV-0360,2023-01-24,17.58.54.200,false
TX-01561,DV-0361,2023-07-23,74.48.116.80,true
TX-01562,DV-0362,2024-11-11,129.210.41.249,true
TX-01563,DV-0363,2024-07-26,36.118.140.7,true
TX-01564,DV-0364,2023-10-26,55.55.60.241,false
TX-01565,DV-0365,2023-07-28,131.102.144.218,false
TX-01566,DV-0366,2024-12-16,203.69.29.34,false
TX-01567,DV-0367,2024-06-14,210.235.199.148,true
TX-01568,DV-0368,2024-05-19,164.249.232.67,true
TX-01569,DV-0369,2023-01-06,168.9.145.237,true
TX-01570,DV-0370,2024-12-02,39.147.169.210,true
TX-01571,DV-0371,2023-12-29,25.35.234.45,true
TX-01572,DV-0372,2024-02-10,28.122.18.74,true
TX-01573,DV-0373,2024-08-27,187.71.50.87,false
TX-01574,DV-0374,2024-12-07,93.138.17.251,true
TX-01575,DV-0375,2023-01-20,36.219.251.69,true
TX-01576,DV-0376,2023-07-04,40.3.165.208,true
TX-01577,DV-0377,2024-08-21,62.17.131.207,false
TX-01578,DV-0378,2024-06-03,140.88.166.138,true
TX-01579,DV-0379,2023-07-16,78.126.101.49,false
TX-01580,DV-0380,2023-03-06,17.3.53.58,false
TX-01581,DV-0381,2023-03-28,9.95.215.16,true
TX-01582,DV-0382,2023-08-18,149.223.30.45,true
TX-01583,DV-0383,2024-09-27,91.216.9.22,false
TX-01584,DV-0384,2024-04-24,93.157.245.51,true
TX-01585,DV-0385,2023-08-12,79.35.178.63,true
TX-01586,DV-0386,2024-08-30,166.249.98.93,true
TX-01587,DV-0387,2023-10-30,216.204.53.193,true
TX-01588,DV-0388,2024-03-12,130.8.155.13,true
TX-01589,DV-0389,2023-01-21,38.37.161.146,false
TX-01590,DV-0390,2024-11-24,129.47.138.206,false
TX-01591,DV-0391,2023-05-14,132.208.97.20,true
TX-01592,DV-0392,2023-02-12,220.157.140.2,true
TX-01593,DV-0393,2024-08-11,157.22.118.191,true
TX-01594,DV-0394,2024-02-04,206.48.72.243,true
TX-01595,DV-0395,2024-02-05,200.108.60.141,true
TX-01596,DV-0396,2023-07-07,210.243.11.129,true
TX-01597,DV-0397,2023-01-23,116.247.102.14,false
TX-01598,DV-0398,2023-10-26,205.227.110.23,false
TX-01599,DV-0399,2024-06-11,216.97.32.26,true
TX-01600,DV-0400,2023-03-14,48.245.82.147,false
TX-01601,DV-0001,2023-03-31,77.241.232.174,true
TX-01602,DV-0002,2024-10-28,209.212.150.101,false
TX-01603,DV-0003,2023-11-12,36.15.86.8,true
TX-01604,DV-0004,2024-11-20,86.226.67.6,true
TX-01605,DV-0005,2023-12-07,177.154.241.155,true
TX-01606,DV-0006,2024-10-14,1.222.16.243,false
TX-01607,DV-0007,2023-08-02,19.181.57.63,true
TX-01608,DV-0008,2023-03-28,214.128.159.24,true
TX-01609,DV-0009,2024-03-23,38.62.11.99,false
TX-01610,DV-0010,2024-12-17,17.26.117.235,true
TX-01611,DV-0011,2024-06-24,44.230.41.142,true
TX-01612,DV-0012,2024-02-01,38.168.54.177,true
TX-01613,DV-0013,2023-03-30,60.128.119.11,true
TX-01614,DV-0014,2024-08-25,102.125.243.107,true
TX-01615,DV-0015,2024-09-06,195.208.36.117,true
TX-01616,DV-0016,2024-07-24,72.161.84.248,false
TX-01617,DV-0017,2023-11-01,1.50.147.94,true
TX-01618,DV-0018,2023-07-17,130.31.173.66,false
TX-01619,DV-0019,2024-03-04,140.122.190.72,false
TX-01620,DV-0020,2024-11-14,160.225.61.155,false
TX-01621,DV-0021,2023-12-16,101.180.117.154,true
TX-01622,DV-0022,2024-06-06,125.121.25.149,true
TX-01623,DV-0023,2023-12-04,184.49.64.50,true
TX-01624,DV-0024,2024-08-15,126.167.167.0,true
TX-01625,DV-0025,2024-01-02,164.97.138.168,true
TX-01626,DV-0026,2024-11-01,201.158.231.39,true
TX-01627,DV-0027,2023-09-03,176.223.240.42,true
TX-01628,DV-0028,2023-12-28,55.116.129.244,false
TX-01629,DV-0029,2024-08-19,126.198.56.232,true
TX-01630,DV-0030,2023-10-04,113.74.22.221,false
TX-01631,DV-0031,2023-09-23,30.187.171.105,false
TX-01632,DV-0032,2024-06-21,68.150.67.217,false
TX-01633,DV-0033,2024-07-06,197.209.165.138,true
TX-01634,DV-0034,2023-06-19,107.122.207.32,true
TX-01635,DV-0035,2023-07-18,54.125.7.215,true
TX-01636,DV-0036,2024-02-18,170.48.221.96,true
TX-01637,DV-0037,2024-06-24,28.172.233.26,true
TX-01638,DV-0038,2023-08-09,53.82.244.210,true
TX-01639,DV-0039,2023-05-04,80.159.46.83,true
TX-01640,DV-0040,2024-06-19,200.32.173.158,true
TX-01641,DV-0041,2023-03-19,142.223.229.97,true
TX-01642,DV-0042,2023-05-09,29.155.244.112,true
TX-01643,DV-0043,2024-12-04,22.250.48.156,true
TX-01644,DV-0044,2024-11-12,90.134.101.246,false
TX-01645,DV-0045,2024-12-09,177.20.140.17,true
TX-01646,DV-0046,2023-01-27,118.210.37.18,false
TX-01647,DV-0047,2023-09-02,166.233.141.48,true
TX-01648,DV-0048,2023-04-09,88.81.92.240,true
TX-01649,DV-0049,2023-03-09,178.137.120.170,false
TX-01650,DV-0050,2023-01-02,11.18.116.18,true
TX-01651,DV-0051,2024-11-14,1.63.160.112,true
TX-01652,DV-0052,2024-07-20,175.151.98.34,true
TX-01653,DV-0053,2023-01-09,28.10.113.219,false
TX-01654,DV-0054,2023-04-13,140.52.215.85,true
TX-01655,DV-0055,2024-09-02,182.165.65.86,true
TX-01656,DV-0056,2024-04-04,144.169.242.109,true
TX-01657,DV-0057,2024-06-29,183.137.30.205,true
TX-01658,DV-0058,2023-09-30,28.125.123.187,true
TX-01659,DV-0059,2023-07-17,20.188.218.119,true
TX-01660,DV-0060,2023-08-24,25.254.105.4,true
TX-01661,DV-0061,2023-11-13,121.183.172.50,true
TX-01662,DV-0062,2023-07-18,66.15.90.58,false
TX-01663,DV-0063,2023-01-28,2.105.156.103,false
TX-01664,DV-0064,2024-09-16,76.16.91.121,true
TX-01665,DV-0065,2023-08-06,26.110.155.156,true
TX-01666,DV-0066,2023-06-23,27.41.199.206,true
TX-01667,DV-0067,2023-05-02,194.17.11.163,true
TX-01668,DV-0068,2024-06-01,147.182.206.251,true
TX-01669,DV-0069,2023-01-03,162.227.71.122,false
TX-01670,DV-0070,2023-03-22,182.172.170.143,true
TX-01671,DV-0071,2023-09-01,170.187.100.31,true
TX-01672,DV-0072,2023-10-04,57.23.143.166,true
TX-01673,DV-0073,2023-10-08,18.49.11.158,true
TX-01674,DV-0074,2023-07-10,101.15.148.231,true
TX-01675,DV-0075,2024-09-26,208.164.208.65,true
TX-01676,DV-0076,2023-04-21,187.255.67.17,true
TX-01677,DV-0077,2023-08-29,68.177.56.237,false
TX-01678,DV-0078,2024-08-05,123.168.59.93,true
TX-01679,DV-0079,2024-02-12,220.98.53.234,false
TX-01680,DV-0080,2023-01-14,183.106.120.44,false
TX-01681,DV-0081,2024-10-01,96.220.233.29,true
TX-01682,DV-0082,2023-07-20,93.122.136.77,true
TX-01683,DV-0083,2024-08-20,43.188.38.203,true
TX-01684,DV-0084,2023-01-30,165.105.158.118,true
TX-01685,DV-0085,2023-11-12,30.137.190.18,false
TX-01686,DV-0086,2024-07-06,132.121.83.231,true
TX-01687,DV-0087,2023-10-10,215.124.111.15,false
TX-01688,DV-0088,2023-08-04,208.22.165.21,true
TX-01689,DV-0089,2024-11-19,16.135.139.101,true
TX-01690,DV-0090,2024-08-03,187.222.214.186,true
TX-01691,DV-0091,2024-02-14,86.233.245.1,true
TX-01692,DV-0092,2024-06-03,205.205.96.100,true
TX-01693,DV-0093,2023-02-13,131.10.205.126,true
TX-01694,DV-0094,2024-06-11,173.56.12.200,true
TX-01695,DV-0095,2024-07-06,93.212.87.194,true
TX-01696,DV-0096,2024-07-11,33.107.162.34,true
TX-01697,DV-0097,2023-03-26,29.96.192.117,true
TX-01698,DV-0098,2024-12-05,184.243.218.117,false
TX-01699,DV-0099,2024-04-14,202.158.228.129,true
TX-01700,DV-0100,2023-12-24,167.221.240.65,false
TX-01701,DV-0101,2023-03-15,135.182.42.21,false
TX-01702,DV-0102,2023-02-04,84.18.150.204,true
TX-01703,DV-0103,2023-04-22,109.209.203.144,true
TX-01704,DV-0104,2023-01-09,92.81.97.226,true
TX-01705,DV-0105,2023-09-12,28.114.35.228,true
TX-01706,DV-0106,2023-10-03,113.159.126.235,true
TX-01707,DV-0107,2023-03-06,209.134.52.231,true
TX-01708,DV-0108,2024-08-25,153.62.239.1,true
TX-01709,DV-0109,2023-11-12,218.167.221.203,false
TX-01710,DV-0110,2023-12-18,150.216.210.69,true
TX-01711,DV-0111,2024-02-02,80.26.15.26,false
TX-01712,DV-0112,2024-12-20,3.41.172.126,false
TX-01713,DV-0113,2023-08-13,73.68.117.51,true
TX-01714,DV-0114,2023-12-12,58.155.204.127,true
TX-01715,DV-0115,2024-10-24,206.219.147.71,true
TX-01716,DV-0116,2023-11-11,46.114.73.169,true
TX-01717,DV-0117,2023-09-28,168.222.197.129,true
TX-01718,DV-0118,2024-08-08,56.52.13.68,true
TX-01719,DV-0119,2023-10-04,75.4.181.8,true
TX-01720,DV-0120,2024-04-01,135.141.109.8,true
TX-01721,DV-0121,2023-10-21,189.131.89.85,true
TX-01722,DV-0122,2023-12-25,19.224.114.200,false
TX-01723,DV-0123,2023-04-04,33.61.3.84,true
TX-01724,DV-0124,2023-09-20,154.223.36.116,true
TX-01725,DV-0125,2024-07-18,187.157.164.124,true
TX-01726,DV-0126,2024-08-03,163.177.172.207,false
TX-01727,DV-0127,2024-04-14,61.183.27.31,true
TX-01728,DV-0128,2023-09-27,157.103.174.243,true
TX-01729,DV-0129,2023-09-08,154.162.79.202,true
TX-01730,DV-0130,2023-08-21,188.23.194.46,false
TX-01731,DV-0131,2023-01-16,52.140.162.41,false
TX-01732,DV-0132,2023-07-09,143.197.73.255,true
TX-01733,DV-0133,2024-11-24,70.24.22.125,true
TX-01734,DV-0134,2024-05-04,37.118.155.197,true
TX-01735,DV-0135,2023-11-10,3.229.116.244,false
TX-01736,DV-0136,2024-06-14,23.60.46.158,true
TX-01737,DV-0137,2023-11-10,37.14.155.143,true
TX-01738,DV-0138,2023-10-24,36.41.21.197,true
TX-01739,DV-0139,2023-08-11,123.27.240.178,true
TX-01740,DV-0140,2023-04-19,39.96.82.95,true
TX-01741,DV-0141,2023-12-31,161.34.33.157,true
TX-01742,DV-0142,2024-05-10,222.158.174.25,true
TX-01743,DV-0143,2024-01-14,209.208.39.147,true
TX-01744,DV-0144,2023-03-29,133.112.9.74,true
TX-01745,DV-0145,2024-02-20,154.76.198.36,true
TX-01746,DV-0146,2024-02-28,220.147.44.80,false
TX-01747,DV-0147,2024-08-16,45.31.215.87,true
TX-01748,DV-0148,2024-04-09,207.192.10.90,false
TX-01749,DV-0149,2024-10-24,71.150.174.252,true
TX-01750,DV-0150,2023-08-04,210.46.27.223,true
TX-01751,DV-0151,2024-07-04,122.240.203.174,true
TX-01752,DV-0152,2023-10-15,214.87.45.12,true
TX-01753,DV-0153,2024-01-01,63.74.223.123,true
TX-01754,DV-0154,2024-10-09,164.229.16.249,true
TX-01755,DV-0155,2024-09-08,197.17.0.89,true
TX-01756,DV-0156,2023-07-29,85.43.60.230,true
TX-01757,DV-0157,2024-02-11,4.89.184.127,false
TX-01758,DV-0158,2023-03-11,113.161.236.36,true
TX-01759,DV-0159,2024-04-19,135.139.147.43,true
TX-01760,DV-0160,2024-12-18,120.4.93.201,true
TX-01761,DV-0161,2023-04-15,192.177.94.122,true
TX-01762,DV-0162,2023-10-19,78.92.158.18,true
TX-01763,DV-0163,2024-10-10,121.151.2.90,false
TX-01764,DV-0164,2023-03-04,34.180.40.121,true
TX-01765,DV-0165,2023-12-12,2.73.27.143,true
TX-01766,DV-0166,2023-09-26,175.117.188.187,false
TX-01767,DV-0167,2024-10-15,74.94.231.218,true
TX-01768,DV-0168,2023-02-23,110.40.0.9,true
TX-01769,DV-0169,2023-04-18,29.138.139.39,false
TX-01770,DV-0170,2024-10-27,174.52.145.13,true
TX-01771,DV-0171,2023-06-08,221.136.8.118,false
TX-01772,DV-0172,2023-10-09,30.33.96.104,false
TX-01773,DV-0173,2023-06-15,52.99.46.108,true
TX-01774,DV-0174,2024-04-17,117.151.170.213,true
TX-01775,DV-0175,2023-02-04,209.3.170.143,true
TX-01776,DV-0176,2024-02-04,82.126.91.28,false
TX-01777,DV-0177,2023-01-02,135.140.33.188,true
TX-01778,DV-0178,2023-04-27,71.7.174.105,true
TX-01779,DV-0179,2023-12-26,124.115.86.226,false
TX-01780,DV-0180,2023-01-28,34.187.247.253,true
TX-01781,DV-0181,2023-02-04,81.64.228.225,true
TX-01782,DV-0182,2023-05-03,152.250.178.169,true
TX-01783,DV-0183,2023-07-03,200.200.108.180,true
TX-01784,DV-0184,2023-03-24,80.25.162.29,true
TX-01785,DV-0185,2023-02-17,108.143.177.100,true
TX-01786,DV-0186,2023-06-19,193.181.204.137,true
TX-01787,DV-0187,2024-08-03,213.195.30.199,true
TX-01788,DV-0188,2024-02-12,213.104.168.73,true
TX-01789,DV-0189,2024-04-06,168.241.100.123,false
TX-01790,DV-0190,2023-03-07,157.219.105.238,false
TX-01791,DV-0191,2023-06-04,137.110.161.218,true
TX-01792,DV-0192,2024-05-20,110.55.182.236,true
TX-01793,DV-0193,2023-09-05,41.248.235.73,true
TX-01794,DV-0194,2024-02-24,109.120.222.49,true
TX-01795,DV-0195,2024-01-11,115.124.233.90,false
TX-01796,DV-0196,2024-08-25,24.142.130.85,true
TX-01797,DV-0197,2024-01-30,42.59.162.152,true
TX-01798,DV-0198,2024-09-17,178.140.17.254,true
TX-01799,DV-0199,2023-09-29,12.35.31.232,true
TX-01800,DV-0200,2024-04-14,81.87.66.55,false
TX-01801,DV-0201,2023-06-22,24.52.199.255,true
TX-01802,DV-0202,2023-11-30,167.49.39.20,false
TX-01803,DV-0203,2023-03-29,206.22.3.171,true
TX-01804,DV-0204,2023-06-30,80.173.89.220,false
TX-01805,DV-0205,2024-05-18,126.119.221.247,true
TX-01806,DV-0206,2024-04-10,85.127.220.65,true
TX-01807,DV-0207,2023-05-30,133.121.162.206,true
TX-01808,DV-0208,2023-03-14,155.106.21.91,true
TX-01809,DV-0209,2024-02-19,26.153.57.12,false
TX-01810,DV-0210,2024-06-16,144.214.86.14,true
TX-01811,DV-0211,2023-08-10,39.202.71.241,true
TX-01812,DV-0212,2023-07-19,212.54.210.181,true
TX-01813,DV-0213,2024-08-13,205.131.152.166,true
TX-01814,DV-0214,2023-01-25,79.87.109.62,true
TX-01815,DV-0215,2023-02-22,143.94.248.213,true
TX-01816,DV-0216,2023-07-26,146.147.195.21,false
TX-01817,DV-0217,2023-02-06,70.27.193.207,true
TX-01818,DV-0218,2023-04-25,115.252.128.205,true
TX-01819,DV-0219,2023-08-22,216.55.70.55,true
TX-01820,DV-0220,2024-08-07,184.180.200.234,true
TX-01821,DV-0221,2024-09-17,55.51.166.246,true
TX-01822,DV-0222,2023-11-13,1.252.33.140,false
TX-01823,DV-0223,2024-09-23,174.196.130.253,true
TX-01824,DV-0224,2023-01-27,63.136.144.54,true
TX-01825,DV-0225,2023-03-05,90.229.91.114,false
TX-01826,DV-0226,2023-05-31,32.168.152.191,true
TX-01827,DV-0227,2024-09-08,135.13.239.85,true
TX-01828,DV-0228,2024-12-24,106.180.173.233,true
TX-01829,DV-0229,2023-09-01,148.210.148.121,false
TX-01830,DV-0230,2023-07-12,19.100.212.32,false
TX-01831,DV-0231,2023-03-29,200.6.228.253,true
TX-01832,DV-0232,2024-02-13,102.120.0.156,true
TX-01833,DV-0233,2024-08-18,125.21.139.190,false
TX-01834,DV-0234,2023-06-02,50.122.88.128,false
TX-01835,DV-0235,2024-11-27,57.53.233.189,true
TX-01836,DV-0236,2023-06-08,104.159.9.205,true
TX-01837,DV-0237,2024-02-14,161.62.140.254,true
TX-01838,DV-0238,2024-12-12,216.99.113.226,false
TX-01839,DV-0239,2024-03-06,142.194.158.77,true
TX-01840,DV-0240,2024-09-03,182.240.129.131,true
TX-01841,DV-0241,2023-05-22,135.80.145.95,true
TX-01842,DV-0242,2023-12-22,34.50.138.96,false
TX-01843,DV-0243,2024-11-27,3.174.245.62,true
TX-01844,DV-0244,2023-07-22,93.225.213.223,true
TX-01845,DV-0245,2023-06-01,146.172.91.182,true
TX-01846,DV-0246,2023-04-21,201.217.42.123,false
TX-01847,DV-0247,2024-11-29,42.52.83.57,false
TX-01848,DV-0248,2023-04-14,34.96.112.55,true
TX-01849,DV-0249,2024-07-26,24.247.23.189,true
TX-01850,DV-0250,2023-01-25,206.117.245.245,true
TX-01851,DV-0251,2023-11-22,95.179.224.119,true
TX-01852,DV-0252,2024-03-26,74.23.84.228,false
TX-01853,DV-0253,2023-07-20,66.203.98.134,true
TX-01854,DV-0254,2023-09-24,161.56.132.1,true
TX-01855,DV-0255,2023-04-21,138.17.14.134,true
TX-01856,DV-0256,2023-02-03,171.76.193.242,true
TX-01857,DV-0257,2024-07-18,176.180.9.213,true
TX-01858,DV-0258,2024-11-21,58.103.52.17,false
TX-01859,DV-0259,2024-06-10,166.50.193.174,false
TX-01860,DV-0260,2023-07-20,108.209.173.192,true
TX-01861,DV-0261,2023-08-11,184.130.74.233,true
TX-01862,DV-0262,2023-10-25,24.141.6.233,true
TX-01863,DV-0263,2023-09-04,65.100.182.242,true
TX-01864,DV-0264,2023-05-11,104.23.7.25,true
TX-01865,DV-0265,2024-01-19,121.113.207.252,true
TX-01866,DV-0266,2024-09-01,129.3.129.84,true
TX-01867,DV-0267,2023-05-24,170.155.252.165,true
TX-01868,DV-0268,2024-07-21,49.196.76.205,true
TX-01869,DV-0269,2024-03-30,16.110.100.74,true
TX-01870,DV-0270,2024-05-18,131.162.206.19,true
TX-01871,DV-0271,2024-10-15,95.140.116.13,false
TX-01872,DV-0272,2023-01-02,64.31.254.206,false
TX-01873,DV-0273,2023-10-06,57.117.73.64,true
TX-01874,DV-0274,2023-10-16,137.234.233.38,false
TX-01875,DV-0275,2023-09-22,121.152.192.99,false
TX-01876,DV-0276,2023-02-27,58.188.179.62,true
TX-01877,DV-0277,2023-07-10,53.84.114.234,true
TX-01878,DV-0278,2023-08-10,63.75.208.162,true
TX-01879,DV-0279,2024-11-18,11.173.33.120,true
TX-01880,DV-0280,2024-04-22,175.172.202.197,true
TX-01881,DV-0281,2024-08-12,94.64.160.128,true
TX-01882,DV-0282,2024-02-21,101.165.112.67,true
TX-01883,DV-0283,2023-04-29,212.156.102.224,true
TX-01884,DV-0284,2023-12-07,29.224.255.167,true
TX-01885,DV-0285,2024-08-04,100.19.133.35,true
TX-01886,DV-0286,2024-02-27,162.90.38.121,true
TX-01887,DV-0287,2023-12-08,107.125.46.210,true
TX-01888,DV-0288,2024-09-23,21.166.41.36,true
TX-01889,DV-0289,2023-06-12,30.143.162.176,true
TX-01890,DV-0290,2024-02-03,146.240.18.96,true
TX-01891,DV-0291,2023-11-13,146.22.9.247,true
TX-01892,DV-0292,2023-01-21,111.2.54.129,true
TX-01893,DV-0293,2023-08-26,182.227.55.210,false
TX-01894,DV-0294,2024-05-15,98.169.159.198,false
TX-01895,DV-0295,2023-04-11,95.232.192.84,true
TX-01896,DV-0296,2024-02-22,7.71.246.98,true
TX-01897,DV-0297,2023-06-06,80.20.49.77,true
TX-01898,DV-0298,2024-12-17,219.95.45.81,true
TX-01899,DV-0299,2023-03-07,166.100.67.215,true
TX-01900,DV-0300,2024-04-01,27.48.141.100,true
TX-01901,DV-0301,2023-09-04,122.12.34.90,true
TX-01902,DV-0302,2024-05-21,222.53.94.46,true
TX-01903,DV-0303,2024-01-27,138.233.242.168,true
TX-01904,DV-0304,2023-11-11,30.153.221.171,false
TX-01905,DV-0305,2023-10-25,49.237.145.47,true
TX-01906,DV-0306,2023-05-01,39.240.28.21,true
TX-01907,DV-0307,2023-09-27,97.35.238.149,true
TX-01908,DV-0308,2023-10-25,109.234.184.12,true
TX-01909,DV-0309,2023-07-19,110.210.89.206,false
TX-01910,DV-0310,2024-04-09,26.155.196.198,false
TX-01911,DV-0311,2023-06-13,43.46.14.195,false
TX-01912,DV-0312,2023-06-18,144.17.205.30,true
TX-01913,DV-0313,2024-11-12,195.159.228.61,true
TX-01914,DV-0314,2023-03-04,14.96.138.38,true
TX-01915,DV-0315,2024-08-14,94.212.185.162,false
TX-01916,DV-0316,2024-04-05,151.218.204.33,false
TX-01917,DV-0317,2024-11-06,78.24.194.1,true
TX-01918,DV-0318,2024-04-07,204.129.62.208,true
TX-01919,DV-0319,2023-06-16,129.199.21.171,true
TX-01920,DV-0320,2024-09-29,202.66.142.182,true
TX-01921,DV-0321,2023-11-25,116.247.25.94,true
TX-01922,DV-0322,2024-11-22,214.170.85.162,true
TX-01923,DV-0323,2023-12-15,105.208.166.230,true
