transaccionId,ubicacionId,fecha,distanciaUltimaTransaccion,alertaGeo
TX-01622,UB-0022,2024-06-06,482.33,false
TX-01623,UB-0023,2023-12-04,4314.21,false
TX-01624,UB-0024,2024-08-15,3986.74,false
TX-01625,UB-0025,2024-01-02,2782.96,false
TX-01626,UB-0026,2024-11-01,2957.61,false
TX-01627,UB-0027,2023-09-03,3246.03,false
TX-01628,UB-0028,2023-12-28,3413.51,false
TX-01629,UB-0029,2024-08-19,1311.86,false
TX-01630,UB-0030,2023-10-04,2210.85,false
TX-01631,UB-0031,2023-09-23,1323.16,false
TX-01632,UB-0032,2024-06-21,4881.8,false
TX-01633,UB-0033,2024-07-06,579.44,false
TX-01634,UB-0034,2023-06-19,4513.19,false
TX-01635,UB-0035,2023-07-18,4053.99,false
TX-01636,UB-0036,2024-02-18,1957.68,false
TX-01637,UB-0037,2024-06-24,3917.79,false
TX-01638,UB-0038,2023-08-09,2293.57,false
TX-01639,UB-0039,2023-05-04,4316.93,false
TX-01640,UB-0040,2024-06-19,3440.2,false
TX-01641,UB-0041,2023-03-19,3930.6,false
TX-01642,UB-0042,2023-05-09,4782.28,false
TX-01643,UB-0043,2024-12-04,4892.29,false
TX-01644,UB-0044,2024-11-12,4866.62,false
TX-01645,UB-0045,2024-12-09,4932.54,false
TX-01646,UB-0046,2023-01-27,3112.23,false
TX-01647,UB-0047,2023-09-02,3510.75,false
TX-01648,UB-0048,2023-04-09,156.49,false
TX-01649,UB-0049,2023-03-09,868.76,false
TX-01650,UB-0050,2023-01-02,316.99,false
TX-01651,UB-0051,2024-11-14,3877.46,false
TX-01652,UB-0052,2024-07-20,847.5,false
TX-01653,UB-0053,2023-01-09,3933.54,false
TX-01654,UB-0054,2023-04-13,2926.43,false
TX-01655,UB-0055,2024-09-02,2801.52,false
TX-01656,UB-0056,2024-04-04,680.26,false
TX-01657,UB-0057,2024-06-29,3643.51,false
TX-01658,UB-0058,2023-09-30,4666.85,false
TX-01659,UB-0059,2023-07-17,3002.02,false
TX-01660,UB-0060,2023-08-24,2239.66,false
TX-01661,UB-0061,2023-11-13,2279.75,false
TX-01662,UB-0062,2023-07-18,730.59,false
TX-01663,UB-0063,2023-01-28,371.38,false
TX-01664,UB-0064,2024-09-16,4831.67,false
TX-01665,UB-0065,2023-08-06,3974.52,false
TX-01666,UB-0066,2023-06-23,4419.4,false
TX-01667,UB-0067,2023-05-02,4268.31,false
TX-01668,UB-0068,2024-06-01,1739.67,false
TX-01669,UB-0069,2023-01-03,1349.74,false
TX-01670,UB-0070,2023-03-22,2484.11,false
TX-01671,UB-0071,2023-09-01,3214.74,false
TX-01672,UB-0072,2023-10-04,4778.92,false
TX-01673,UB-0073,2023-10-08,637.37,false
TX-01674,UB-0074,2023-07-10,3404.17,false
TX-01675,UB-0075,2024-09-26,4539.33,false
TX-01676,UB-0076,2023-04-21,4836.37,false
TX-01677,UB-0077,2023-08-29,1660.0,false
TX-01678,UB-0078,2024-08-05,2534.19,false
TX-01679,UB-0079,2024-02-12,2230.59,false
TX-01680,UB-0080,2023-01-14,2086.56,false
TX-01681,UB-0081,2024-10-01,1470.57,false
TX-01682,UB-0082,2023-07-20,4021.16,false
TX-01683,UB-0083,2024-08-20,1178.02,false
TX-01684,UB-0084,2023-01-30,3357.63,false
TX-01685,UB-0085,2023-11-12,1693.48,false
TX-01686,UB-0086,2024-07-06,2136.2,false
TX-01687,UB-0087,2023-10-10,4009.24,false
TX-01688,UB-0088,2023-08-04,3200.68,false
TX-01689,UB-0089,2024-11-19,3999.08,false
TX-01690,UB-0090,2024-08-03,1624.29,false
TX-01691,UB-0091,2024-02-14,4172.46,false
TX-01692,UB-0092,2024-06-03,4738.09,false
TX-01693,UB-0093,2023-02-13,269.16,false
TX-01694,UB-0094,2024-06-11,1145.51,false
TX-01695,UB-0095,2024-07-06,2972.57,false
TX-01696,UB-0096,2024-07-11,3842.08,false
TX-01697,UB-0097,2023-03-26,1761.83,false
TX-01698,UB-0098,2024-12-05,3778.08,false
TX-01699,UB-0099,2024-04-14,3960.68,false
TX-01700,UB-0100,2023-12-24,145.77,false
TX-01701,UB-0101,2023-03-15,2441.19,false
TX-01702,UB-0102,2023-02-04,4038.94,false
TX-01703,UB-0103,2023-04-22,1920.21,false
TX-01704,UB-0104,2023-01-09,3584.51,false
TX-01705,UB-0105,2023-09-12,139.89,false
TX-01706,UB-0106,2023-10-03,1145.56,false
TX-01707,UB-0107,2023-03-06,4138.57,false
TX-01708,UB-0108,2024-08-25,1469.59,false
TX-01709,UB-0109,2023-11-12,3101.5,false
TX-01710,UB-0110,2023-12-18,2580.79,false
TX-01711,UB-0111,2024-02-02,1606.39,false
TX-01712,UB-0112,2024-12-20,4321.03,false
TX-01713,UB-0113,2023-08-13,4511.2,false
TX-01714,UB-0114,2023-12-12,1451.53,false
TX-01715,UB-0115,2024-10-24,1240.78,false
TX-01716,UB-0116,2023-11-11,4392.42,false
TX-01717,UB-0117,2023-09-28,3660.06,false
TX-01718,UB-0118,2024-08-08,4109.7,false
TX-01719,UB-0119,2023-10-04,1639.71,false
TX-01720,UB-0120,2024-04-01,1199.32,false
TX-01721,UB-0121,2023-10-21,3939.29,false
TX-01722,UB-0122,2023-12-25,134.49,false
TX-01723,UB-0123,2023-04-04,1625.22,false
TX-01724,UB-0124,2023-09-20,2195.38,false
TX-01725,UB-0125,2024-07-18,3097.55,false
TX-01726,UB-0126,2024-08-03,1652.0,false
TX-01727,UB-0127,2024-04-14,3160.7,false
TX-01728,UB-0128,2023-09-27,4093.58,false
TX-01729,UB-0129,2023-09-08,3083.95,false
TX-01730,UB-0130,2023-08-21,1644.4,false
TX-01731,UB-0131,2023-01-16,2980.44,false
TX-01732,UB-0132,2023-07-09,4028.27,false
TX-01733,UB-0133,2024-11-24,2401.57,false
TX-01734,UB-0134,2024-05-04,4980.67,false
TX-01735,UB-0135,2023-11-10,4603.32,false
TX-01736,UB-0136,2024-06-14,2780.8,false
TX-01737,UB-0137,2023-11-10,2538.28,false
TX-01738,UB-0138,2023-10-24,157.88,false
TX-01739,UB-0139,2023-08-11,3475.37,false
TX-01740,UB-0140,2023-04-19,2640.18,false
TX-01741,UB-0141,2023-12-31,1424.43,false
TX-01742,UB-0142,2024-05-10,1385.79,false
TX-01743,UB-0143,2024-01-14,4286.07,false
TX-01744,UB-0144,2023-03-29,1745.57,false
TX-01745,UB-0145,2024-02-20,4866.18,false
TX-01746,UB-0146,2024-02-28,3401.46,false
TX-01747,UB-0147,2024-08-16,4405.58,false
TX-01748,UB-0148,2024-04-09,3632.21,false
TX-01749,UB-0149,2024-10-24,1768.0,false
TX-01750,UB-0150,2023-08-04,354.28,false
TX-01751,UB-0151,2024-07-04,1500.22,false
TX-01752,UB-0152,2023-10-15,4389.74,false
TX-01753,UB-0153,2024-01-01,2665.58,false
TX-01754,UB-0154,2024-10-09,3210.76,false
TX-01755,UB-0155,2024-09-08,1541.5,false
TX-01756,UB-0156,2023-07-29,800.51,false
TX-01757,UB-0157,2024-02-11,4710.5,false
TX-01758,UB-0158,2023-03-11,390.91,false
TX-01759,UB-0159,2024-04-19,1158.22,false
TX-01760,UB-0160,2024-12-18,3611.17,false
TX-01761,UB-0161,2023-04-15,715.62,false
TX-01762,UB-0162,2023-10-19,2954.33,false
TX-01763,UB-0163,2024-10-10,2237.71,false
TX-01764,UB-0164,2023-03-04,487.05,false
TX-01765,UB-0165,2023-12-12,3451.75,false
TX-01766,UB-0166,2023-09-26,4290.22,false
TX-01767,UB-0167,2024-10-15,1650.99,false
TX-01768,UB-0168,2023-02-23,3473.13,false
TX-01769,UB-0169,2023-04-18,2873.01,false
TX-01770,UB-0170,2024-10-27,1324.02,false
TX-01771,UB-0171,2023-06-08,671.74,false
TX-01772,UB-0172,2023-10-09,520.5,false
TX-01773,UB-0173,2023-06-15,3782.78,false
TX-01774,UB-0174,2024-04-17,1888.91,false
TX-01775,UB-0175,2023-02-04,1620.81,false
TX-01776,UB-0176,2024-02-04,4460.12,false
TX-01777,UB-0177,2023-01-02,4970.53,false
TX-01778,UB-0178,2023-04-27,1842.73,false
TX-01779,UB-0179,2023-12-26,2031.44,false
TX-01780,UB-0180,2023-01-28,3576.32,false
TX-01781,UB-0181,2023-02-04,2937.85,false
TX-01782,UB-0182,2023-05-03,4093.52,false
TX-01783,UB-0183,2023-07-03,2739.17,false
TX-01784,UB-0184,2023-03-24,3762.74,false
TX-01785,UB-0185,2023-02-17,2749.19,false
TX-01786,UB-0186,2023-06-19,579.34,false
TX-01787,UB-0187,2024-08-03,899.42,false
TX-01788,UB-0188,2024-02-12,2612.29,false
TX-01789,UB-0189,2024-04-06,1144.26,false
TX-01790,UB-0190,2023-03-07,3268.62,false
TX-01791,UB-0191,2023-06-04,2710.84,false
TX-01792,UB-0192,2024-05-20,1970.65,false
TX-01793,UB-0193,2023-09-05,4986.81,false
TX-01794,UB-0194,2024-02-24,4920.05,false
TX-01795,UB-0195,2024-01-11,943.08,false
TX-01796,UB-0196,2024-08-25,632.38,false
TX-01797,UB-0197,2024-01-30,1498.25,false
TX-01798,UB-0198,2024-09-17,2081.5,false
TX-01799,UB-0199,2023-09-29,1560.96,false
TX-01800,UB-0200,2024-04-14,4282.42,false
TX-01801,UB-0001,2023-06-22,4984.71,false
TX-01802,UB-0002,2023-11-30,458.67,false
TX-01803,UB-0003,2023-03-29,3839.92,false
TX-01804,UB-0004,2023-06-30,274.85,false
TX-01805,UB-0005,2024-05-18,2203.16,false
TX-01806,UB-0006,2024-04-10,4180.56,false
TX-01807,UB-0007,2023-05-30,625.1,false
TX-01808,UB-0008,2023-03-14,2128.43,false
TX-01809,UB-0009,2024-02-19,1874.53,false
TX-01810,UB-0010,2024-06-16,3468.41,false
TX-01811,UB-0011,2023-08-10,2967.46,false
TX-01812,UB-0012,2023-07-19,3136.63,false
TX-01813,UB-0013,2024-08-13,2194.69,false
TX-01814,UB-0014,2023-01-25,4754.74,false
TX-01815,UB-0015,2023-02-22,89.13,false
TX-01816,UB-0016,2023-07-26,4356.27,false
TX-01817,UB-0017,2023-02-06,4172.96,false
TX-01818,UB-0018,2023-04-25,4653.55,false
TX-01819,UB-0019,2023-08-22,1575.52,false
TX-01820,UB-0020,2024-08-07,4868.95,false
TX-01821,UB-0021,2024-09-17,224.04,false
TX-01822,UB-0022,2023-11-13,3794.32,false
TX-01823,UB-0023,2024-09-23,1456.05,false
TX-01824,UB-0024,2023-01-27,2183.38,false
TX-01825,UB-0025,2023-03-05,4795.66,false
TX-01826,UB-0026,2023-05-31,708.81,false
TX-01827,UB-0027,2024-09-08,2351.67,false
TX-01828,UB-0028,2024-12-24,4290.44,false
TX-01829,UB-0029,2023-09-01,701.59,false
TX-01830,UB-0030,2023-07-12,1276.37,false
TX-01831,UB-0031,2023-03-29,2313.02,false
TX-01832,UB-0032,2024-02-13,3329.53,false
TX-01833,UB-0033,2024-08-18,2925.11,false
TX-01834,UB-0034,2023-06-02,2771.91,false
TX-01835,UB-0035,2024-11-27,4215.53,false
TX-01836,UB-0036,2023-06-08,4419.5,false
TX-01837,UB-0037,2024-02-14,2835.54,false
TX-01838,UB-0038,2024-12-12,4763.33,false
TX-01839,UB-0039,2024-03-06,38.23,false
TX-01840,UB-0040,2024-09-03,4678.12,false
TX-01841,UB-0041,2023-05-22,4590.92,false
TX-01842,UB-0042,2023-12-22,2142.64,false
TX-01843,UB-0043,2024-11-27,317.82,false
TX-01844,UB-0044,2023-07-22,2863.43,false
TX-01845,UB-0045,2023-06-01,3964.82,false
TX-01846,UB-0046,2023-04-21,3578.29,false
TX-01847,UB-0047,2024-11-29,1621.15,false
TX-01848,UB-0048,2023-04-14,1494.7,false
TX-01849,UB-0049,2024-07-26,2807.16,false
TX-01850,UB-0050,2023-01-25,284.61,false
TX-01851,UB-0051,2023-11-22,3761.41,false
TX-01852,UB-0052,2024-03-26,374.02,false
TX-01853,UB-0053,2023-07-20,830.3,false
TX-01854,UB-0054,2023-09-24,4375.05,false
TX-01855,UB-0055,2023-04-21,652.16,false
TX-01856,UB-0056,2023-02-03,3569.88,false
TX-01857,UB-0057,2024-07-18,3971.37,false
TX-01858,UB-0058,2024-11-21,2731.58,false
TX-01859,UB-0059,2024-06-10,3414.36,false
TX-01860,UB-0060,2023-07-20,4083.8,false
TX-01861,UB-0061,2023-08-11,4736.11,false
TX-01862,UB-0062,2023-10-25,1837.49,false
TX-01863,UB-0063,2023-09-04,3217.21,false
TX-01864,UB-0064,2023-05-11,1849.7,false
TX-01865,UB-0065,2024-01-19,3045.12,false
TX-01866,UB-0066,2024-09-01,2476.4,false
TX-01867,UB-0067,2023-05-24,966.63,false
TX-01868,UB-0068,2024-07-21,3659.74,false
TX-01869,UB-0069,2024-03-30,4586.94,false
TX-01870,UB-0070,2024-05-18,4792.58,false
TX-01871,UB-0071,2024-10-15,845.35,false
TX-01872,UB-0072,2023-01-02,1296.28,false
TX-01873,UB-0073,2023-10-06,739.51,false
TX-01874,UB-0074,2023-10-16,4283.82,false
TX-01875,UB-0075,2023-09-22,948.87,false
TX-01876,UB-0076,2023-02-27,1738.93,false
TX-01877,UB-0077,2023-07-10,539.46,false
TX-01878,UB-0078,2023-08-10,2463.24,false
TX-01879,UB-0079,2024-11-18,2346.87,false
TX-01880,UB-0080,2024-04-22,3712.33,false
TX-01881,UB-0081,2024-08-12,3630.38,false
TX-01882,UB-0082,2024-02-21,382.03,false
TX-01883,UB-0083,2023-04-29,2582.8,false
TX-01884,UB-0084,2023-12-07,3313.2,false
TX-01885,UB-0085,2024-08-04,4425.38,false
TX-01886,UB-0086,2024-02-27,3262.91,false
TX-01887,UB-0087,2023-12-08,4027.13,false
TX-01888,UB-0088,2024-09-23,3224.17,false
TX-01889,UB-0089,2023-06-12,4109.67,false
TX-01890,UB-0090,2024-02-03,4292.1,false
TX-01891,UB-0091,2023-11-13,2819.01,false
TX-01892,UB-0092,2023-01-21,2728.0,false
TX-01893,UB-0093,2023-08-26,3822.14,false
TX-01894,UB-0094,2024-05-15,896.18,false
TX-01895,UB-0095,2023-04-11,4713.06,false
TX-01896,UB-0096,2024-02-22,1811.71,false
TX-01897,UB-0097,2023-06-06,2429.89,false
TX-01898,UB-0098,2024-12-17,2286.39,false
TX-01899,UB-0099,2023-03-07,891.95,false
TX-01900,UB-0100,2024-04-01,792.53,false
TX-01901,UB-0101,2023-09-04,1358.96,false
TX-01902,UB-0102,2024-05-21,3627.85,false
TX-01903,UB-0103,2024-01-27,146.41,false
TX-01904,UB-0104,2023-11-11,4536.15,false
TX-01905,UB-0105,2023-10-25,4632.64,false
TX-01906,UB-0106,2023-05-01,2914.22,false
TX-01907,UB-0107,2023-09-27,2318.18,false
TX-01908,UB-0108,2023-10-25,4124.2,false
TX-01909,UB-0109,2023-07-19,1679.34,false
TX-01910,UB-0110,2024-04-09,3823.15,false
TX-01911,UB-0111,2023-06-13,1365.77,false
TX-01912,UB-0112,2023-06-18,1355.89,false
TX-01913,UB-0113,2024-11-12,1621.82,false
TX-01914,UB-0114,2023-03-04,3259.59,false
TX-01915,UB-0115,2024-08-14,1089.17,false
TX-01916,UB-0116,2024-04-05,2533.99,false
TX-01917,UB-0117,2024-11-06,2369.75,false
TX-01918,UB-0118,2024-04-07,4026.0,false
TX-01919,UB-0119,2023-06-16,3299.68,false
TX-01920,UB-0120,2024-09-29,3337.13,false
TX-01921,UB-0121,2023-11-25,3468.23,false
TX-01922,UB-0122,2024-11-22,614.46,false
TX-01923,UB-0123,2023-12-15,581.8,false
TX-01924,UB-0124,2024-06-16,833.77,false
TX-01925,UB-0125,2023-10-30,4471.64,false
TX-01926,UB-0126,2024-06-17,4608.45,false
TX-01927,UB-0127,2023-12-06,1759.57,false
TX-01928,UB-0128,2024-12-10,114.45,false
TX-01929,UB-0129,2023-11-14,1072.37,false
TX-01930,UB-0130,2024-12-08,2670.41,false
TX-01931,UB-0131,2023-04-16,3599.52,false
TX-01932,UB-0132,2023-12-19,1421.1,false
TX-01933,UB-0133,2023-01-27,2013.28,false
TX-01934,UB-0134,2023-08-24,3979.45,false
TX-01935,UB-0135,2024-09-03,3176.62,false
TX-01936,UB-0136,2023-04-28,4715.47,false
TX-01937,UB-0137,2024-03-12,1103.76,false
TX-01938,UB-0138,2023-04-16,2325.77,false
TX-01939,UB-0139,2023-05-01,1075.18,false
TX-01940,UB-0140,2023-08-08,268.43,false
TX-01941,UB-0141,2024-09-29,148.61,false
TX-01942,UB-0142,2023-06-25,1033.0,false
TX-01943,UB-0143,2024-08-03,4439.6,false
TX-01944,UB-0144,2023-08-02,3625.79,false
TX-01945,UB-0145,2023-06-29,3111.98,false
TX-01946,UB-0146,2023-11-16,2504.93,false
TX-01947,UB-0147,2024-05-23,3724.96,false
TX-01948,UB-0148,2023-02-23,4471.76,false
TX-01949,UB-0149,2023-12-12,1658.44,false
TX-01950,UB-0150,2023-12-06,1905.57,false
TX-01951,UB-0151,2024-09-17,418.72,false
TX-01952,UB-0152,2023-11-03,2348.44,false
TX-01953,UB-0153,2023-07-07,2094.0,false
TX-01954,UB-0154,2024-04-20,1451.9,false
TX-01955,UB-0155,2023-06-28,451.47,false
TX-01956,UB-0156,2023-10-16,2553.61,false
TX-01957,UB-0157,2023-11-28,1134.29,false
TX-01958,UB-0158,2024-08-27,3902.32,false
TX-01959,UB-0159,2023-12-03,2826.12,false
TX-01960,UB-0160,2024-10-09,540.36,false
TX-01961,UB-0161,2024-09-09,2315.85,false
TX-01962,UB-0162,2024-10-22,4508.13,false
TX-01963,UB-0163,2024-11-26,3750.36,false
TX-01964,UB-0164,2024-07-15,847.67,false
TX-01965,UB-0165,2023-05-06,2334.43,false
TX-01966,UB-0166,2024-08-01,1049.62,false
TX-01967,UB-0167,2023-10-16,1165.07,false
TX-01968,UB-0168,2024-09-25,3183.96,false
TX-01969,UB-0169,2024-06-16,4953.98,false
TX-01970,UB-0170,2023-11-03,1427.78,false
TX-01971,UB-0171,2024-10-04,4170.02,false
TX-01972,UB-0172,2024-07-14,1320.63,false
TX-01973,UB-0173,2023-05-04,619.64,false
TX-01974,UB-0174,2023-01-03,2210.99,false
TX-01975,UB-0175,2023-01-31,2119.79,false
TX-01976,UB-0176,2023-08-05,725.09,false
TX-01977,UB-0177,2024-07-23,1351.77,false
TX-01978,UB-0178,2024-07-05,1097.13,false
TX-01979,UB-0179,2024-09-26,2260.42,false
TX-01980,UB-0180,2024-11-19,3390.02,false
TX-01981,UB-0181,2024-10-22,4586.58,false
TX-01982,UB-0182,2023-12-29,418.97,false
TX-01983,UB-0183,2024-08-23,754.24,false
TX-01984,UB-0184,2023-09-25,1992.42,false
TX-01985,UB-0185,2024-01-03,2258.79,false
TX-01986,UB-0186,2023-09-06,1300.17,false
TX-01987,UB-0187,2023-04-26,4214.44,false
TX-01988,UB-0188,2023-08-28,4026.7,false
TX-01989,UB-0189,2023-09-30,2953.22,false
TX-01990,UB-0190,2023-04-11,2037.02,false
TX-01991,UB-0191,2024-06-06,2856.6,false
TX-01992,UB-0192,2024-11-22,3435.73,false
TX-01993,UB-0193,2023-02-25,2907.27,false
TX-01994,UB-0194,2024-05-17,4617.74,false
TX-01995,UB-0195,2023-04-25,3191.37,false
TX-01996,UB-0196,2024-09-29,2907.86,false
TX-01997,UB-0197,2023-05-17,4250.85,false
TX-01998,UB-0198,2024-10-31,4065.8,false
TX-01999,UB-0199,2024-11-23,4732.81,false
TX-02000,UB-0200,2024-04-29,351.66,false
TX-02001,UB-0001,2023-09-09,3785.7,false
TX-02002,UB-0002,2023-06-16,27.31,false
TX-02003,UB-0003,2024-03-04,3047.73,false
TX-02004,UB-0004,2024-04-07,4834.24,false
TX-02005,UB-0005,2023-04-19,1976.29,false
TX-02006,UB-0006,2024-10-13,2055.84,false
TX-02007,UB-0007,2024-12-13,722.74,false
TX-02008,UB-0008,2023-09-20,112.33,false
TX-02009,UB-0009,2023-05-16,3682.94,false
TX-02010,UB-0010,2024-08-22,2504.25,false
TX-02011,UB-0011,2024-03-25,3760.15,false
TX-02012,UB-0012,2023-02-26,2395.75,false
TX-02013,UB-0013,2024-04-03,638.04,false
TX-02014,UB-0014,2023-09-27,1518.9,false
TX-02015,UB-0015,2024-03-06,4843.38,false
TX-02016,UB-0016,2023-11-22,962.61,false
TX-02017,UB-0017,2024-02-08,3944.72,false
TX-02018,UB-0018,2023-01-26,4330.07,false
TX-02019,UB-0019,2023-09-01,2677.2,false
TX-02020,UB-0020,2024-05-26,3034.62,false
TX-02021,UB-0021,2023-05-16,1114.43,false
TX-02022,UB-0022,2023-06-17,3136.74,false
TX-02023,UB-0023,2024-06-23,879.02,false
TX-02024,UB-0024,2023-07-04,685.71,false
TX-02025,UB-0025,2023-03-12,1649.81,false
TX-02026,UB-0026,2023-02-23,919.46,false
TX-02027,UB-0027,2024-10-04,1154.59,false
TX-02028,UB-0028,2023-06-13,1184.05,false
TX-02029,UB-0029,2024-04-16,2672.37,false
TX-02030,UB-0030,2023-06-12,2687.16,false
TX-02031,UB-0031,2024-07-24,1388.79,false
TX-02032,UB-0032,2024-11-15,2801.83,false
TX-02033,UB-0033,2024-07-28,196.55,false
TX-02034,UB-0034,2023-09-19,3899.82,false
TX-02035,UB-0035,2023-11-13,3444.12,false
TX-02036,UB-0036,2024-09-02,4006.28,false
TX-02037,UB-0037,2023-07-09,3931.59,false
TX-02038,UB-0038,2023-03-24,197.58,false
TX-02039,UB-0039,2023-10-28,2558.86,false
TX-02040,UB-0040,2024-05-06,273.68,false
TX-02041,UB-0041,2023-03-27,1273.22,false
TX-02042,UB-0042,2024-03-18,4884.88,false
TX-02043,UB-0043,2024-05-30,2546.32,false
TX-02044,UB-0044,2024-09-30,563.45,false
TX-02045,UB-0045,2023-03-20,3724.73,false
TX-02046,UB-0046,2024-06-02,389.56,false
TX-02047,UB-0047,2024-07-01,973.5,false
TX-02048,UB-0048,2024-02-04,4858.14,false
TX-02049,UB-0049,2024-04-27,2888.31,false
TX-02050,UB-0050,2024-02-25,3583.64,false
TX-02051,UB-0051,2024-05-01,1415.61,false
TX-02052,UB-0052,2023-04-04,181.11,false
TX-02053,UB-0053,2024-02-02,1343.92,false
TX-02054,UB-0054,2023-03-21,4240.71,false
TX-02055,UB-0055,2023-04-26,2998.57,false
TX-02056,UB-0056,2023-03-30,3412.77,false
TX-02057,UB-0057,2024-01-28,3053.43,false
TX-02058,UB-0058,2023-06-06,4065.34,false
TX-02059,UB-0059,2024-12-21,4661.12,false
TX-02060,UB-0060,2023-11-01,3558.48,false
TX-02061,UB-0061,2023-08-19,3124.19,false
TX-02062,UB-0062,2023-09-19,2427.56,false
TX-02063,UB-0063,2024-12-15,530.53,false
TX-02064,UB-0064,2023-12-31,540.13,false
TX-02065,UB-0065,2023-06-24,3658.08,false
TX-02066,UB-0066,2023-05-31,391.77,false
TX-02067,UB-0067,2024-05-08,4621.57,false
TX-02068,UB-0068,2024-06-07,4075.69,false
TX-02069,UB-0069,2024-01-25,1739.68,false
TX-02070,UB-0070,2023-04-05,3148.85,false
TX-02071,UB-0071,2023-12-22,3527.68,false
TX-02072,UB-0072,2023-03-04,725.44,false
TX-02073,UB-0073,2023-09-04,3049.51,false
TX-02074,UB-0074,2023-08-18,3190.44,false
TX-02075,UB-0075,2024-09-19,3716.38,false
TX-02076,UB-0076,2023-10-27,1753.86,false
TX-02077,UB-0077,2023-11-07,4401.76,false
TX-02078,UB-0078,2023-09-19,4467.75,false
TX-02079,UB-0079,2024-12-10,4019.51,false
TX-02080,UB-0080,2023-11-22,1141.4,false
TX-02081,UB-0081,2024-02-18,653.0,false
TX-02082,UB-0082,2023-04-21,3736.05,false
TX-02083,UB-0083,2023-03-14,4029.14,false
TX-02084,UB-0084,2023-08-10,1980.2,false
TX-02085,UB-0085,2024-09-29,4820.55,false
TX-02086,UB-0086,2024-07-26,4709.64,false
TX-02087,UB-0087,2023-02-12,4096.17,false
TX-02088,UB-0088,2023-03-08,1444.57,false
TX-02089,UB-0089,2023-06-11,2016.8,false
TX-02090,UB-0090,2023-12-02,3928.15,false
TX-02091,UB-0091,2024-06-20,3430.03,false
TX-02092,UB-0092,2023-07-14,2158.97,false
TX-02093,UB-0093,2023-04-14,1712.27,false
TX-02094,UB-0094,2024-05-02,575.12,false
TX-02095,UB-0095,2023-05-27,65.73,false
TX-02096,UB-0096,2023-03-28,3532.39,false
TX-02097,UB-0097,2023-01-02,4501.59,false
TX-02098,UB-0098,2024-10-06,3711.75,false
TX-02099,UB-0099,2023-04-07,3386.03,false
TX-02100,UB-0100,2023-03-05,619.27,false
TX-02101,UB-0101,2023-04-30,1568.08,false
TX-02102,UB-0102,2023-04-09,4772.3,false
TX-02103,UB-0103,2024-01-23,2722.16,false
TX-02104,UB-0104,2024-04-19,3184.25,false
TX-02105,UB-0105,2023-04-23,1046.8,false
TX-02106,UB-0106,2024-07-26,4548.05,false
TX-02107,UB-0107,2023-05-19,216.44,false
TX-02108,UB-0108,2024-03-19,3071.81,false
TX-02109,UB-0109,2023-06-09,1277.27,false
TX-02110,UB-0110,2023-02-06,2185.57,false
TX-02111,UB-0111,2024-06-14,394.87,false
TX-02112,UB-0112,2023-12-06,3881.29,false
TX-02113,UB-0113,2023-06-24,173.68,false
TX-02114,UB-0114,2024-01-19,4334.27,false
TX-02115,UB-0115,2024-05-24,3774.67,false
TX-02116,UB-0116,2024-12-07,1600.88,false
TX-02117,UB-0117,2024-03-11,912.89,false
TX-02118,UB-0118,2024-05-15,4173.56,false
TX-02119,UB-0119,2023-11-03,4645.4,false
TX-02120,UB-0120,2024-04-04,1349.42,false
TX-02121,UB-0121,2024-12-27,2568.3,false
TX-02122,UB-0122,2024-10-14,3336.0,false
TX-02123,UB-0123,2024-09-01,776.42,false
TX-02124,UB-0124,2023-09-29,3707.11,false
TX-02125,UB-0125,2023-09-09,4117.89,false
TX-02126,UB-0126,2024-05-29,4828.32,false
TX-02127,UB-0127,2024-04-20,3550.8,false
TX-02128,UB-0128,2024-03-12,2731.66,false
TX-02129,UB-0129,2024-05-26,66.97,false
TX-02130,UB-0130,2023-12-17,1738.7,false
TX-02131,UB-0131,2024-10-20,4355.21,false
TX-02132,UB-0132,2024-07-30,1905.71,false
TX-02133,UB-0133,2023-08-09,2170.33,false
TX-02134,UB-0134,2023-12-24,4489.57,false
TX-02135,UB-0135,2024-03-01,4454.83,false
TX-02136,UB-0136,2023-06-02,241.81,false
TX-02137,UB-0137,2023-07-26,3395.99,false
TX-02138,UB-0138,2024-01-10,2904.81,false
TX-02139,UB-0139,2023-04-28,1982.17,false
TX-02140,UB-0140,2023-06-07,3331.52,false
TX-02141,UB-0141,2023-04-26,4917.18,false
TX-02142,UB-0142,2023-03-07,4246.63,false
TX-02143,UB-0143,2024-03-25,4987.69,false
TX-02144,UB-0144,2024-01-15,3450.69,false
TX-02145,UB-0145,2024-08-15,4059.92,false
TX-02146,UB-0146,2023-08-19,1310.25,false
TX-02147,UB-0147,2023-05-30,4036.78,false
TX-02148,UB-0148,2024-06-22,2080.85,false
TX-02149,UB-0149,2023-08-20,2009.98,false
TX-02150,UB-0150,2024-04-14,1218.08,false
TX-02151,UB-0151,2023-09-30,1960.15,false
TX-02152,UB-0152,2023-02-01,278.39,false
TX-02153,UB-0153,2024-06-02,2853.98,false
TX-02154,UB-0154,2024-12-26,4426.85,false
TX-02155,UB-0155,2023-12-31,2923.21,false
TX-02156,UB-0156,2023-12-11,1555.99,false
TX-02157,UB-0157,2023-12-08,2516.22,false
TX-02158,UB-0158,2023-07-11,2077.81,false
TX-02159,UB-0159,2023-10-14,2992.46,false
TX-02160,UB-0160,2024-02-14,346.03,false
TX-02161,UB-0161,2024-08-02,3497.38,false
